input_name,brand_name,labeler_name,ndc11,ndc_description,pricing_unit,nadac_per_unit_2025,nadac_per_unit_2024,nadac_per_unit_2023,nadac_per_unit_2022
adalimumab-afzb,ABRILADA,Pfizer Laboratories Div Pfizer Inc,00025033302,,,,,,
adalimumab-afzb,ABRILADA,Pfizer Laboratories Div Pfizer Inc,00025032501,,,,,,
adalimumab-afzb,ABRILADA,Pfizer Laboratories Div Pfizer Inc,00025032502,,,,,,
adalimumab-afzb,ABRILADA,Pfizer Laboratories Div Pfizer Inc,00069033302,,,,,,
adalimumab-aqvh,YUSIMRY,Coherus BioSciences Inc,70114021002,,,,,,
adalimumab-aqvh,YUSIMRY,Coherus BioSciences Inc,70114022002,YUSIMRY(CF) 40 MG/0.8 ML PEN,ML,604.15250,,,
adalimumab-aqvh,YUSIMRY,Meitheal Pharmaceuticals Inc.,71288081581,YUSIMRY(CF) 40 MG/0.8 ML PEN,ML,604.15250,,,
adalimumab-aqvh,YUSIMRY,Meitheal Pharmaceuticals Inc.,71288081681,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513040001,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513040002,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513040091,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513039901,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513041001,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513041002,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513041101,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513041301,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513047901,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513047902,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513048001,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513048002,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513048101,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513048102,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513048201,,,,,,
adalimumab-atto,AMJEVITA,"Amgen, Inc",55513048202,,,,,,
adalimumab-atto,AMJEVITA,Amgen USA Inc.,72511047902,,,,,,
adalimumab-atto,AMJEVITA,Amgen USA Inc.,72511039901,,,,,,
adalimumab-atto,AMJEVITA,Amgen USA Inc.,72511040001,,,,,,
adalimumab-atto,AMJEVITA,Amgen USA Inc.,72511040002,,,,,,
adalimumab-atto,AMJEVITA,Amgen USA Inc.,72511048102,,,,,,
adalimumab-atto,AMJEVITA,Amgen USA Inc.,72511048201,,,,,,
adalimumab-atto,AMJEVITA,Amgen USA Inc.,72511048202,,,,,,
adalimumab-atto,AMJEVITA,Nuvaila Limited,84612039901,,,,,,
adalimumab-atto,AMJEVITA,Nuvaila Limited,84612047901,,,,,,
adalimumab-atto,AMJEVITA,Nuvaila Limited,84612047902,,,,,,
adalimumab-atto,AMJEVITA,Nuvaila Limited,84612048101,,,,,,
adalimumab-atto,AMJEVITA,Nuvaila Limited,84612048102,,,,,,
adalimumab-atto,AMJEVITA,Nuvaila Limited,84612048201,,,,,,
adalimumab-atto,AMJEVITA,Nuvaila Limited,84612048202,,,,,,
adalimumab-bwwd,Hadlima,Organon LLC,78206018401,HADLIMA PUSHTOUCH 40 MG/0.8 ML,ML,632.24125,,,
adalimumab-bwwd,Hadlima,Organon LLC,78206018301,,,,,,
adalimumab-bwwd,Hadlima,Organon LLC,78206018501,,,,,,
adalimumab-bwwd,Hadlima,Organon LLC,78206018601,HADLIMA(CF) 40 MG/0.4 ML SYRINGE,ML,1259.54167,1256.40250,,
adalimumab-bwwd,Hadlima,Organon LLC,78206018701,HADLIMA(CF) PUSHTOUCH 40 MG/0.4 ML,ML,1261.09297,1259.24792,,
adalimumab-bwwd,Hadlima,Organon LLC,78206018759,,,,,,
adalimumab-bwwd,Adalimumab-bwwd,Cordavis Limited,83457018601,,,,,,
adalimumab-bwwd,Adalimumab-bwwd,Cordavis Limited,83457018701,,,,,,
adalimumab-bwwd,HADLIMA,A-S Medication Solutions,50090670700,,,,,,
adalimumab-bwwd,HADLIMA,A-S Medication Solutions,50090670500,,,,,,
adalimumab-bwwd,HADLIMA,A-S Medication Solutions,50090670600,,,,,,
adalimumab-fkjp,Adalimumab,Biocon Biologics Inc,83257002042,,,,,,
adalimumab-fkjp,Adalimumab,Biocon Biologics Inc,83257002142,,,,,,
adalimumab-fkjp,Adalimumab,Biocon Biologics Inc,83257002232,,,,,,
adalimumab-fkjp,HULIO,Biocon Biologics Inc,83257001932,,,,,,
adalimumab-fkjp,HULIO,Biocon Biologics Inc,83257001642,,,,,,
adalimumab-fkjp,HULIO,Biocon Biologics Inc,83257001742,,,,,,
adalimumab-ryvk,Simlandi,A-S Medication Solutions,50090771800,,,,,,
adalimumab-ryvk,Adalimumab-ryvk,Quallent Pharmaceuticals Health LLC,82009015622,,,,,,
adalimumab-ryvk,Adalimumab-ryvk,Quallent Pharmaceuticals Health LLC,82009015822,,,,,,
adalimumab-ryvk,Simlandi,"Teva Pharmaceuticals USA, Inc.",51759027417,,,,,,
adalimumab-ryvk,Adalimumab-ryvk,"Teva Pharmaceuticals USA, Inc.",51759036117,,,,,,
adalimumab-ryvk,Adalimumab-ryvk,"Teva Pharmaceuticals USA, Inc.",51759036002,,,,,,
adalimumab-ryvk,Simlandi,"Teva Pharmaceuticals USA, Inc.",51759041222,,,,,,
adalimumab-ryvk,Simlandi,"Teva Pharmaceuticals USA, Inc.",51759038622,,,,,,
adalimumab-ryvk,Simlandi,"Teva Pharmaceuticals USA, Inc.",51759040202,SIMLANDI(CF) 40 MG/0.4 ML AUTOINJECTOR,EA,486.61806,,,
adalimumab-ryvk,Simlandi,"Teva Pharmaceuticals USA, Inc.",51759040217,SIMLANDI(CF) 40 MG/0.4 ML AUTOINJECTOR,EA,486.61806,,,
adalimumab-ryvk,Simlandi,"Teva Pharmaceuticals USA, Inc.",51759052321,,,,,,
ado-trastuzumab,KADCYLA,"Genentech, Inc.",50242008701,,,,,,
ado-trastuzumab,KADCYLA,"Genentech, Inc.",50242008801,,,,,,
alemtuzumab,,Boehringer Ingelheim Pharma GmbH and Co. KG,12714008930,,,,,,
alemtuzumab,,Boehringer Ingelheim Pharma GmbH and Co. KG,12714008530,,,,,,
alemtuzumab,,Boehringer Ingelheim Pharma GmbH and Co. KG,12714021010,,,,,,
alemtuzumab,,Boehringer Ingelheim Pharma GmbH and Co. KG,12714021110,,,,,,
alemtuzumab,LEMTRADA,Genzyme Corporation,58468020001,,,,,,
alemtuzumab,Campath,Genzyme Corporation,58468035701,,,,,,
alemtuzumab,Campath,Genzyme Corporation,58468035703,,,,,,
alirocumab,,"Regeneron Pharmaceuticals, Inc",61755092100,,,,,,
alirocumab,Praluent,Sanofi-Aventis U.S. LLC,00024590200,,,,,,
alirocumab,Praluent,Sanofi-Aventis U.S. LLC,00024590201,,,,,,
alirocumab,Praluent,"Regeneron Pharmaceuticals, Inc.",61755002101,,,,,,
alirocumab,Praluent,"Regeneron Pharmaceuticals, Inc.",61755002102,PRALUENT 150 MG/ML PEN,ML,250.64698,243.93641,238.23393,231.29507
alirocumab,Praluent,"Regeneron Pharmaceuticals, Inc.",61755002104,,,,,,
alirocumab,Praluent,"Regeneron Pharmaceuticals, Inc.",61755002001,,,,,,
alirocumab,Praluent,"Regeneron Pharmaceuticals, Inc.",61755002002,PRALUENT 75 MG/ML PEN,ML,250.55098,243.88232,238.03985,231.10665
alirocumab,Praluent,"Regeneron Pharmaceuticals, Inc.",61755002004,,,,,,
alirocumab,Praluent,Sanofi-Aventis U.S. LLC,00024590100,,,,,,
alirocumab,Praluent,Sanofi-Aventis U.S. LLC,00024590101,,,,,,
amivantamab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124005600,,,,,,
amivantamab,Rybrevant,"Janssen Biotech, Inc.",57894050101,,,,,,
amivantamab,,Biogen Inc.,64406059001,,,,,,
amivantamab,Rybrevant Faspro,"Janssen Biotech, Inc.",57894051401,,,,,,
amivantamab,Rybrevant Faspro,"Janssen Biotech, Inc.",57894051001,,,,,,
amivantamab,Rybrevant Faspro,"Janssen Biotech, Inc.",57894051501,,,,,,
amivantamab,Rybrevant Faspro,"Janssen Biotech, Inc.",57894052201,,,,,,
amivantamab-vmjw,Rybrevant,"Janssen Biotech, Inc.",57894050101,,,,,,
anifrolumab,,AstraZeneca Nijmegen B.V.,90112300002,,,,,,
anifrolumab,SAPHNELO,AstraZeneca Pharmaceuticals LP,00310304000,,,,,,
anifrolumab,,AstraZeneca Pharmaceuticals LP,00310300010,,,,,,
anifrolumab-fnia,SAPHNELO,AstraZeneca Pharmaceuticals LP,00310304000,,,,,,
ansuvimab,Ebanga,"Emergent Manufacturing Operations Baltimore, LLC",71655057803,,,,,,
ansuvimab,Ebanga,"Emergent Manufacturing Operations Baltimore, LLC",71655057804,,,,,,
ansuvimab,Ebanga,"Emergent Manufacturing Operations Baltimore, LLC",71655057808,,,,,,
ansuvimab,EBANGA,"Ridgeback Biotherapeutics, LP",80673077701,,,,,,
ansuvimab,EBANGA,"Ridgeback Biotherapeutics, LP",80673077704,,,,,,
ansuvimab,EBANGA,"Ridgeback Biotherapeutics, LP",80673077708,,,,,,
ansuvimab,,"Catalent Indiana, LLC",61434007000,,,,,,
ansuvimab,,"Catalent Indiana, LLC",61434007100,,,,,,
atezolizumab,TECENTRIQ,"Genentech, Inc.",50242091701,,,,,,
atezolizumab,TECENTRIQ,"Genentech, Inc.",50242091786,,,,,,
atezolizumab,TECENTRIQ,"Genentech, Inc.",50242091801,,,,,,
atezolizumab,Tecentriq Hybreza,"Genentech, Inc.",50242093301,,,,,,
atezolizumab,Tecentriq Hybreza,"Genentech, Inc.",50242093386,,,,,,
atezolizumab,,F. Hoffmann-La Roche AG,12806091701,,,,,,
atezolizumab,,F. Hoffmann-La Roche AG,12806091702,,,,,,
atoltivimab,,"Regeneron Pharmaceuticals, Inc.",61755096000,,,,,,
atoltivimab,,"Regeneron Pharmaceuticals, Inc.",61755096300,,,,,,
atoltivimab,,"Regeneron Pharmaceuticals, Inc.",61755096301,,,,,,
atoltivimab,,"Catalent Indiana, LLC",61434005200,,,,,,
atoltivimab,Inmazeb,"Regeneron Pharmaceuticals, Inc.",61755001801,,,,,,
atoltivimab,Inmazeb,"Regeneron Pharmaceuticals, Inc.",61755001901,,,,,,
avelumab,BAVENCIO,"EMD Serono, Inc.",44087353501,,,,,,
axatilimab,,"AGC Biologics, Inc.",83277000501,,,,,,
axatilimab,NIKTIMVO,Incyte Corporation,50881001210,,,,,,
axatilimab,NIKTIMVO,Incyte Corporation,50881002311,,,,,,
axatilimab,NIKTIMVO,Incyte Corporation,50881003412,,,,,,
axatilimab-csfr,NIKTIMVO,Incyte Corporation,50881001210,,,,,,
axatilimab-csfr,NIKTIMVO,Incyte Corporation,50881002311,,,,,,
axatilimab-csfr,NIKTIMVO,Incyte Corporation,50881003412,,,,,,
basiliximab,,Patheon Italia S.p.A.,68225023800,,,,,,
basiliximab,,Patheon Italia S.p.A.,68225023700,,,,,,
basiliximab,,NOVARTIS PHARMA SAS,66447010209,,,,,,
basiliximab,,Novartis Pharma Stein AG,17088037001,,,,,,
basiliximab,Simulect,Novartis Pharmaceuticals Corporation,00078039361,,,,,,
basiliximab,Simulect,Novartis Pharmaceuticals Corporation,00078033184,,,,,,
belantamab,Blenrep,GlaxoSmithKline LLC,00173091301,,,,,,
belantamab,,GlaxoSmithKline Manufacturing SpA,12064002600,,,,,,
belimumab,,"Hospira, Inc.",00409996601,,,,,,
belimumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124002500,,,,,,
belimumab,BENLYSTA,GlaxoSmithKline LLC,49401008802,,,,,,
belimumab,BENLYSTA,GlaxoSmithKline LLC,49401008835,,,,,,
belimumab,BENLYSTA,GlaxoSmithKline LLC,49401008847,,,,,,
belimumab,BENLYSTA,GlaxoSmithKline LLC,49401008850,,,,,,
belimumab,BENLYSTA,GlaxoSmithKline LLC,49401008861,,,,,,
belimumab,BENLYSTA,GlaxoSmithKline LLC,49401010101,,,,,,
belimumab,BENLYSTA,GlaxoSmithKline LLC,49401010201,,,,,,
benralizumab,FASENRA,AstraZeneca Pharmaceuticals LP,00310173030,,,,,,
benralizumab,FASENRA,AstraZeneca Pharmaceuticals LP,00310173085,,,,,,
benralizumab,FASENRA,AstraZeneca Pharmaceuticals LP,00310174501,,,,,,
benralizumab,FASENRA,AstraZeneca Pharmaceuticals LP,00310174595,,,,,,
benralizumab,FASENRA,AstraZeneca Pharmaceuticals LP,00310183030,,,,,,
benralizumab,FASENRA,AstraZeneca Pharmaceuticals LP,00310183085,,,,,,
benralizumab,,AstraZeneca AB,17228273000,,,,,,
benralizumab,,"Catalent Indiana, LLC",61434006600,,,,,,
benralizumab,,AstraZeneca Pharmaceuticals LP,00310283000,,,,,,
bevacizumab,ALYMSYS,"Valorum Biologics, LLC",85006175401,,,,,,
bevacizumab,ALYMSYS,"Valorum Biologics, LLC",85006175501,,,,,,
bevacizumab,JOBEVNE,Biocon Biologics Inc.,83257001011,,,,,,
bevacizumab,Avastin,"Genentech, Inc.",50242006101,,,,,,
bevacizumab,JOBEVNE,Biocon Biologics Inc.,83257000911,,,,,,
bevacizumab,Avastin,"Genentech, Inc.",50242006001,,,,,,
bevacizumab,,Patheon Manufacturing Services LLC,63552011300,,,,,,
bevacizumab,Zirabev,Pfizer Laboratories Div Pfizer Inc,00069031501,,,,,,
bevacizumab,,Patheon Manufacturing Services LLC,63552011400,,,,,,
bevacizumab,,Wyeth BioPharma Division of Wyeth Pharmaceuticals LLC,58394009505,,,,,,
bevacizumab,Zirabev,Pfizer Laboratories Div Pfizer Inc,00069034201,,,,,,
bevacizumab,Avzivi tnjn,"Bio-Thera Solutions, Ltd.",82143000101,,,,,,
bevacizumab,Avzivi,"Bio-Thera Solutions, Ltd.",82143000201,,,,,,
bevacizumab,,"CELLTRION, Inc",32228000501,,,,,,
bevacizumab,,"CELLTRION, Inc",32228002001,,,,,,
bevacizumab,Vegzelma,"CELLTRION USA, Inc.",72606001101,,,,,,
bevacizumab,Vegzelma,"CELLTRION USA, Inc.",72606001110,,,,,,
bevacizumab,ALYMSYS,Amneal Pharmaceuticals LLC,70121175401,,,,,,
bevacizumab,ALYMSYS,Amneal Pharmaceuticals LLC,70121175501,,,,,,
bevacizumab,Vegzelma,"CELLTRION USA, Inc.",72606001201,,,,,,
bevacizumab,Vegzelma,"CELLTRION USA, Inc.",72606001210,,,,,,
bevacizumab,,"Genentech, Inc.",50242005901,,,,,,
bevacizumab,,"Genentech, Inc.",50242005902,,,,,,
bevacizumab,,"Genentech, Inc. (SSF)",50242016001,,,,,,
bevacizumab,,"Genentech, Inc. (SSF)",50242016002,,,,,,
bevacizumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124002900,,,,,,
bevacizumab,,Samsung BioLogics Co. LTD,71124003900,,,,,,
bevacizumab,,Samsung BioLogics Co. LTD,71124003901,,,,,,
bevacizumab,MVASI,"Amgen, Inc",55513020601,,,,,,
bevacizumab,MVASI,"Amgen, Inc",55513020621,,,,,,
bevacizumab,MVASI,"Amgen, Inc",55513020701,,,,,,
bevacizumab,MVASI,"Amgen, Inc",55513020721,,,,,,
bevacizumab-adcd,,"CELLTRION, Inc",32228000501,,,,,,
bevacizumab-adcd,,"CELLTRION, Inc",32228002001,,,,,,
bevacizumab-adcd,Vegzelma,"CELLTRION USA, Inc.",72606001101,,,,,,
bevacizumab-adcd,Vegzelma,"CELLTRION USA, Inc.",72606001110,,,,,,
bevacizumab-adcd,Vegzelma,"CELLTRION USA, Inc.",72606001201,,,,,,
bevacizumab-adcd,Vegzelma,"CELLTRION USA, Inc.",72606001210,,,,,,
bevacizumab-awwb,MVASI,"Amgen, Inc",55513020601,,,,,,
bevacizumab-awwb,MVASI,"Amgen, Inc",55513020621,,,,,,
bevacizumab-awwb,MVASI,"Amgen, Inc",55513020701,,,,,,
bevacizumab-awwb,MVASI,"Amgen, Inc",55513020721,,,,,,
bevacizumab-bvzr,Zirabev,Pfizer Laboratories Div Pfizer Inc,00069031501,,,,,,
bevacizumab-bvzr,Zirabev,Pfizer Laboratories Div Pfizer Inc,00069034201,,,,,,
bevacizumab-bvzr,,"SAMSUNG BIOLOGICS Co., Ltd.",71124002900,,,,,,
bevacizumab-maly,ALYMSYS,"Valorum Biologics, LLC",85006175401,,,,,,
bevacizumab-maly,ALYMSYS,"Valorum Biologics, LLC",85006175501,,,,,,
bevacizumab-maly,ALYMSYS,Amneal Pharmaceuticals LLC,70121175401,,,,,,
bevacizumab-maly,ALYMSYS,Amneal Pharmaceuticals LLC,70121175501,,,,,,
bevacizumab-nwgd,JOBEVNE,Biocon Biologics Inc.,83257001011,,,,,,
bevacizumab-nwgd,JOBEVNE,Biocon Biologics Inc.,83257000911,,,,,,
bevacizumab-tnjn,Avzivi,"Bio-Thera Solutions, Ltd.",82143000201,,,,,,
bezlotoxumab,,MSD Ireland (Carlow),69497000200,,,,,,
bezlotoxumab,ZINPLAVA,Merck Sharp & Dohme LLC,00006302500,,,,,,
bimekizumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124005500,,,,,,
bimekizumab,Bimzelx,"UCB, Inc.",50474078184,BIMZELX 160 MG/ML AUTOINJECTOR,ML,7634.18100,,,
bimekizumab,Bimzelx,"UCB, Inc.",50474078185,BIMZELX 160 MG/ML AUTOINJECTOR,ML,7696.95000,,,
bimekizumab,Bimzelx,"UCB, Inc.",50474078186,,,,,,
bimekizumab,Bimzelx,"UCB, Inc.",50474078187,,,,,,
bimekizumab,Bimzelx,"UCB, Inc.",50474078078,,,,,,
bimekizumab,Bimzelx,"UCB, Inc.",50474078079,,,,,,
bimekizumab,Bimzelx,"UCB, Inc.",50474078284,BIMZELX 320 MG/2 ML AUTOINJECT,ML,7654.61800,,,
bimekizumab,Bimzelx,"UCB, Inc.",50474078286,,,,,,
bimekizumab,Bimzelx,"UCB, Inc.",50474078378,,,,,,
bimekizumab,,UCB Pharma S.A.,36998600000,,,,,,
blinatumomab,BLINCYTO,"Amgen, Inc",55513016001,,,,,,
blinatumomab,,"Lonza Biologics, plc",17504001101,,,,,,
brentuximab,,Lonza AG,49187021201,,,,,,
brentuximab,,Bamboo US Bidco LCC,83703056481,,,,,,
brentuximab,ADCETRIS,SEAGEN INC.,51144005001,,,,,,
brentuximab,,Fareva,78848000301,,,,,,
brodalumab,,Patheon Italia S.p.A.,68225008600,,,,,,
brodalumab,Siliq,Bausch Health US LLC,00187000402,,,,,,
brodalumab,,"Amgen, Inc",55513083481,,,,,,
brolucizumab,,Lonza AG,49187022601,,,,,,
brolucizumab,BEOVU,Novartis Pharmaceuticals Corporation,00078082760,,,,,,
brolucizumab,BEOVU,Novartis Pharmaceuticals Corporation,00078082798,,,,,,
burosumab,CRYSVITA,"Kyowa Kirin, Inc.",42747020301,,,,,,
burosumab,CRYSVITA,"Kyowa Kirin, Inc.",42747010201,,,,,,
burosumab,CRYSVITA,"Kyowa Kirin, Inc.",42747030401,,,,,,
burosumab,,"Kyowa Kirin Co., Ltd.",45793010101,,,,,,
burosumab,,"Kyowa Kirin Co., Ltd.",45793010201,,,,,,
burosumab,,"Kyowa Kirin Co., Ltd.",45793010301,,,,,,
canakinumab,GUNA-SLEEP,Guna spa,17089029418,,,,,,
canakinumab,CITOMIX,Guna spa,17089007620,,,,,,
canakinumab,Ilaris,Novartis Pharmaceuticals Corporation,00078073461,,,,,,
canakinumab,GUNA-ANTI IL 1,Guna spa,17089039818,,,,,,
canakinumab,,NOVARTIS PHARMA SAS,66447010109,,,,,,
canakinumab,,Novartis Pharma Stein AG,17088035401,,,,,,
canakinumab,GUNA-DERMO,Guna spa,17089029518,,,,,,
canakinumab,GUNA-HEMORRHOIDS,Guna spa,17089029618,,,,,,
caplacizumab,,Patheon Italia S.p.A.,68225025600,,,,,,
caplacizumab,Cablivi,Genzyme Corporation,58468022501,,,,,,
cemiplimab,,"Regeneron Pharmaceuticals, Inc.",61755090800,,,,,,
cemiplimab,,"Regeneron Pharmaceuticals, Inc.",61755090900,,,,,,
cemiplimab,,"Catalent Indiana, LLC",61434002102,,,,,,
cemiplimab,LIBTAYO,"Regeneron Pharmaceuticals, Inc.",61755000801,,,,,,
cemiplimab-rwlc,LIBTAYO,"Regeneron Pharmaceuticals, Inc.",61755000801,,,,,,
certolizumab,Cimzia,"UCB, Inc.",50474075010,,,,,,
certolizumab,Cimzia,"UCB, Inc.",50474070061,,,,,,
certolizumab,Cimzia,"UCB, Inc.",50474070062,,,,,,
certolizumab,Cimzia,"UCB, Inc.",50474071079,CIMZIA 2X200 MG/ML SYRINGE KIT,EA,5821.32500,5525.40057,5235.84426,4944.14000
certolizumab,Cimzia,"UCB, Inc.",50474071080,,,,,,
certolizumab,Cimzia,"UCB, Inc.",50474071081,CIMZIA 2X200 MG/ML(X3)START KT,EA,5783.34636,5513.19958,,
certolizumab,,Lonza AG,49187022801,,,,,,
certolizumab,,UCB Farchim SA,28877710000,,,,,,
certolizumab,,UCB Farchim SA,28877730000,,,,,,
certolizumab,,Patheon Italia S.p.A,68225004501,,,,,,
cetuximab,,ImClone Systems LLC,73424056101,,,,,,
cetuximab,,ImClone Systems LLC,73424056102,,,,,,
cetuximab,ERBITUX,ImClone LLC,66733094823,,,,,,
cetuximab,ERBITUX,ImClone LLC,66733095823,,,,,,
clesrovimab,,Patheon Manufacturing Services LLC,63552026900,,,,,,
clesrovimab,ENFLONSIA,Merck Sharp & Dohme LLC,00006507301,,,,,,
clesrovimab,ENFLONSIA,Merck Sharp & Dohme LLC,00006507302,,,,,,
concizumab,Alhemo,Novo Nordisk,00169208015,,,,,,
concizumab,Alhemo,Novo Nordisk,00169208103,,,,,,
concizumab,Alhemo,Novo Nordisk,00169208415,,,,,,
concizumab,,Patheon Biologics LLC,67920100501,,,,,,
cosibelimab,UNLOXCYT,"Sun Pharmaceutical Industries, Inc.",70095013001,,,,,,
cosibelimab,,Samsung BioLogics Co. LTD,71124004800,,,,,,
cosibelimab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124004700,,,,,,
crizanlizumab,ADAKVEO,Novartis Pharmaceuticals Corporation,00078088361,,,,,,
crovalimab,Piasky,"Genentech, Inc.",50242011501,,,,,,
daratumumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124000700,,,,,,
daratumumab,,Biogen Inc.,64406052001,,,,,,
daratumumab,Darzalex Faspro,"Janssen Biotech, Inc.",57894050301,,,,,,
daratumumab,DARZALEX,"Janssen Biotech, Inc.",57894050205,,,,,,
daratumumab,DARZALEX,"Janssen Biotech, Inc.",57894050220,,,,,,
daratumumab,Darzalex IV,"Janssen Biotech, Inc.",57894050505,,,,,,
daratumumab,Darzalex IV,"Janssen Biotech, Inc.",57894050520,,,,,,
datopotamab,,Bamboo US Bidco LCC,83703053001,,,,,,
datopotamab,DATROWAY,Daiichi Sankyo Inc.,65597080101,,,,,,
denosumab,,Novartis Pharmaceuticals Corporation,00078135009,,,,,,
denosumab,BILDYOS,Organon LLC,78206019301,,,,,,
denosumab,Bilprevda,Organon LLC,78206019501,,,,,,
denosumab,XGEVA,"Amgen, Inc",55513073001,XGEVA 120 MG/1.7 ML VIAL,ML,1943.22018,,,
denosumab,XGEVA,"Amgen, Inc",55513073021,XGEVA 120 MG/1.7 ML VIAL,ML,1943.22018,,,
denosumab,Prolia,"Amgen, Inc",55513071001,PROLIA 60 MG/ML SYRINGE,ML,1809.66113,1723.69042,1570.93834,1428.42248
denosumab,Prolia,"Amgen, Inc",55513071021,PROLIA 60 MG/ML SYRINGE,ML,1809.66113,1723.69042,,
denosumab,BOSAYA,Biocon Biologics Inc.,83257002941,,,,,,
denosumab,AUKELSO,Biocon Biologics Inc.,83257003011,,,,,,
denosumab,OSPOMYV,Cordavis Limited,83457001210,,,,,,
denosumab,,Novo Nordisk Production Belgium SA,43835005301,,,,,,
denosumab,CONEXXENCE,"Fresenius Kabi USA, LLC",65219066801,,,,,,
denosumab,BOMYNTRA,"Fresenius Kabi USA, LLC",65219067001,,,,,,
denosumab,BOMYNTRA,"Fresenius Kabi USA, LLC",65219067201,,,,,,
denosumab,ENOBY,Hikma Pharmaceuticals USA Inc.,00143916501,,,,,,
denosumab,XTRENBO,Hikma Pharmaceuticals USA Inc.,00143916601,,,,,,
denosumab,WYOST,Sandoz Inc,61314022894,,,,,,
denosumab,JUBBONTI,Sandoz Inc,61314024063,JUBBONTI 60 MG/ML SYRINGE,ML,1533.79769,,,
denosumab,Osenvelt,"CELLTRION USA, Inc.",72606003801,,,,,,
denosumab,Stoboclo,"CELLTRION USA, Inc.",72606003701,,,,,,
denosumab,Oziltus,Amneal Pharmaceuticals LLC,70121270101,,,,,,
denosumab,Boncresa,Amneal Pharmaceuticals LLC,70121270201,,,,,,
denosumab,Denosumab-BMWO,"CELLTRION USA, Inc.",72606005801,,,,,,
denosumab,Denosumab-BMWO,"CELLTRION USA, Inc.",72606005901,,,,,,
denosumab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124003800,,,,,,
denosumab,,Samsung BioLogics Co. LTD,71124003500,,,,,,
denosumab,,"Wuxi Biologics Co., Ltd.",71851000801,,,,,,
denosumab,,"Wuxi Biologics Co., Ltd.",71851000802,,,,,,
denosumab,,"Wuxi Biologics Co., Ltd.",71851000803,,,,,,
denosumab-bmwo,Osenvelt,"CELLTRION USA, Inc.",72606003801,,,,,,
denosumab-bmwo,Stoboclo,"CELLTRION USA, Inc.",72606003701,,,,,,
denosumab-bmwo,Denosumab-BMWO,"CELLTRION USA, Inc.",72606005801,,,,,,
denosumab-bmwo,Denosumab-BMWO,"CELLTRION USA, Inc.",72606005901,,,,,,
denosumab-kyqq,BOSAYA,Biocon Biologics Inc.,83257002941,,,,,,
denosumab-kyqq,AUKELSO,Biocon Biologics Inc.,83257003011,,,,,,
denosumab-mobz,Oziltus,Amneal Pharmaceuticals LLC,70121270101,,,,,,
denosumab-mobz,Boncresa,Amneal Pharmaceuticals LLC,70121270201,,,,,,
denosumab-qbde,ENOBY,Hikma Pharmaceuticals USA Inc.,00143916501,,,,,,
denosumab-qbde,XTRENBO,Hikma Pharmaceuticals USA Inc.,00143916601,,,,,,
depemokimab,,GlaxoSmithKline LLC,58437002900,,,,,,
depemokimab,Exdensur,GlaxoSmithKline LLC,00173092742,,,,,,
depemokimab,Exdensur,GlaxoSmithKline LLC,00173092761,,,,,,
dinutuximab,Unituxin,United Therapeutics Corporation,66302001401,,,,,,
donanemab,,Lilly France,62381940105,,,,,,
donanemab,,Lilly France,62381940108,,,,,,
donanemab,Kisunla,Eli Lilly and Company,00002940101,,,,,,
donanemab,,Eli Lilly Kinsale Limited,63419087402,,,,,,
donanemab,,Eli Lilly Kinsale Limited,63419087404,,,,,,
donanemab,,"SAMSUNG BIOLOGICS Co., Ltd.",71124004500,,,,,,
donanemab-azbt,Kisunla,Eli Lilly and Company,00002940101,,,,,,
dostarlimab,Jemperli,GlaxoSmithKline LLC,00173089803,,,,,,
dostarlimab,,"WuXi Biologics Co., Ltd.",71851000201,,,,,,
dupilumab,Dupixent,sanofi-aventis U.S. LLC,00024591401,DUPIXENT 300 MG/2 ML SYRINGE,ML,961.86456,916.39400,867.39309,818.29537
dupilumab,Dupixent,sanofi-aventis U.S. LLC,00024591402,,,,,,
dupilumab,Dupixent,sanofi-aventis U.S. LLC,00024591801,DUPIXENT 200 MG/1.14 ML SYRING,ML,1690.24232,1615.26348,1530.50223,1443.87002
